CONTENT,DATE,AUTHOR,COMMENT_ID,CLASS
"Does/NNP anyone/NN here/RB use/RB gift/JJ cards/NNS like/IN Amazon/NNP ,/, itunes/NNS ,/, psn/NN ,/, google/NN play/NN ,/, itunes/NNS ,/, or/CC any/DT other/JJ gift/NN cards/NNS ?/. Then/RB you/PRP 'll/MD be/VB happy/JJ to/TO know/VB you/PRP can/MD get/VB free/JJ gift/NN card/NN codes/NNS for/IN free/JJ from/IN an/DT amazing/JJ site/NN ./. Here/RB is/VBZ a/DT $/$ 50/CD itunes/NNS gift/RB card/VBP code/NN XXBB5TCZHM39HVZD﻿/NN",2014-11-03T23:02:47,Arianna Leighton,z13xslra3myri3jsn22hs1wxbyuvxplr004,1
Why/WRB does/VBZ this/DT video/NN have/VBP so/RB many/JJ views/NNS ?/. Because/IN asian/JJ things/NNS are/VBP awesome/JJ and/CC non-asian/JJ countries/NNS are/VBP jelly/RB so/IN they/PRP try/VBP to/TO learn/VB from/IN asia/NN by/IN looking/VBG at/IN this/DT video/NN d/NN :/: ﻿/NN,2014-11-03T23:03:03,richardex8,z132v5iajkjuhfkyn04cg3mxclnnzj0yxmo0k,0
Plizz/NNP withing/VBG my/PRP$ channel/NN ﻿/NN,2014-11-03T23:29:00,Олег Пась,z12mtx5hxnutsxzfn23tsljjrm2mwxtwm04,1
I/PRP made/VBD a/DT gaming/JJ channel/NN (/( Unique/NNP right/RB ?/. )/) :/: L/NNP Angry/NNP Minecraft/NNP !/. ﻿/NN,2014-11-04T00:00:57,Crooked Gaming,z121ft552pzpzhiab04cffmwitfii3lr5v40k,1
Please/VB help/VB me/PRP go/VB here/RB http/NN :/: //www.gofundme.com/littlebrother﻿/NN,2014-11-04T00:18:07,Monwar Sarkar,z135jnejqyylxvxc323tifugxr3idl1oq04,1
Anybody/NN who/WP subscribes/VBZ to/TO me/PRP will/MD get/VB 10/CD subscribers﻿/NN,2014-11-04T02:00:14,Jack ToadROXMK,z13zfpqpvpyvwfymk232ux4odsr1s5wm0,1
http/NN :/: //thepiratebay.se/torrent/6381501/Timothy_Sykes_Collection﻿/NN,2014-11-04T02:22:06,roflcopter2110,z13sx1mitrmpcls3f22hi5ep1yq5cvmld,1
"My/PRP$ videos/NNS are/VBP half/JJ way/NN decent/NN ,/, check/VB them/PRP out/RP if/IN you/PRP want.﻿/VBP",2014-11-04T03:12:23,Imprezzi Vidzz,z13juvrhisuzsfczo04cgnsxhlfdiz2rhho,1
"they/PRP said/VBD this/DT video/NN are/VBP not/RB deserve/VB 2billion/CD views/NNS ,/, while/IN they/PRP keep/VBP visiting/VBG it/PRP to/TO watch/VB the/DT viewer/NN ./. ﻿/NN",2014-11-04T07:37:28,khir abqari,z130gviqarmshdnau04cdzigvs3jepx4qw00k,0
subscribe/NN to/TO itz/VB recaps/NNS and/CC above/JJ diddle﻿/NN,2014-11-04T11:38:51,Gloria Garcia,z12zdj5ptyzpurkan04chtsqjszjxfmrk2w,1
Screw/NNP this/DT Chinese/JJ crap/NN i/NN dont/VBD even/RB understand/VB what/WP he/PRP is/VBZ saying/VBG ./. Why/WRB is/VBZ n't/RB he/PRP speaking/VBG English/JJ like/IN everyone/NN should/MD ?/. ﻿/VB,2014-11-04T12:40:15,xSparkShark,z12li5throi5u540y220chro4nn5gl52k,0
need/VB money/NN ?/. Enjoy/NNP https/NN :/: //www.tsu.co/emerson_zanol﻿/NN,2014-11-04T13:48:04,Emerson Zanol Zanol,z13dsnfaozyyil4m322jijgx5m3aehem2,1
Sub/NN to/TO my/PRP$ channel/NN visuelgamingzNL/NN I/PRP sub/VBP back﻿/NN,2014-11-04T13:54:25,Lars Zaadstra,z13tczojhrqbjhv2c23kfby5wpysgpopa04,1
please/VB subscribe/NN i/NN am/VBP a/DT new/JJ youtuber/NN and/CC need/VB help/NN please/VB subscribe/JJ and/CC i/NN will/MD subscribe/VB back/RB :/: D/NNP hoppa/VBZ HOPPA/NNP GaNgAm/NNP StYlE﻿/NNP,2014-11-04T14:38:42,firo mota,z13qgx0yzwf1uj1xm04ccbkhjnrsgz0i41g,1
sub/VB me/PRP if/IN you/PRP dont/VBP like/IN the/DT song﻿/NN,2014-11-04T18:00:07,Connor Groom,z13qgviizlv1d1c1422lylyahqz2h1zm5,1
This/DT is/VBZ a/DT weird/JJ video.﻿/NN,2014-11-04T18:09:18,Kaiser Dragon,z13sgnbzkwjqhhd5004cfzaheobvzbuopyg0k,0
8/CD million/CD likes/NNS xD/RB even/RB the/DT subscribers/NNS not/RB 8/CD million/CD xD﻿/NN,2014-11-04T18:30:39,Monster Sifou,z13etzhwwvzye1oav04cehnitxf5cx2xkts0k,0
EHI/NNP GUYS/NNP CAN/NNP YOU/NNP SUBSCRIBE/NNP IN/NNP MY/NNP CHANNEL/NNP ?/. I/PRP AM/VBP A/DT NEW/JJ YOUTUBER/NNP AND/NNP I/PRP PLAY/NNP MINECRAFT/NNP THANKS/NNP GUYS/NNP !/. .../: SUBSCRIBE/NN !/. ﻿/NN,2014-11-04T19:46:38,TIGERIO_,z123jlf4lzjbgpbcr23yhxyqbpe3gxpvm,1
Hi/NNP everyone/NN !/. Do/VBP you/PRP like/IN music/NN ?/. Then/RB why/WRB not/RB check/VB out/RP my/PRP$ music/NN channel/NN ./. The/DT LEXIS/NNP band/NN will/MD be/VB uploading/VBG their/PRP$ own/JJ songs/NNS and/CC covers/NNS soon/RB so/RB do/VBP n't/RB miss/VB out/RP ./. Please/VB SUBSCRIBE/NNP too/RB as/IN it/PRP does/VBZ help/VB us/PRP out/RP a/DT lot/NN ./. Just/NNP takes/VBZ one/CD click/NN ./. -/: &/CC gt/NN ;/: ﻿/CC,2014-11-04T20:22:21,OFFICIAL LEXIS,z13kfzqicymszt0jp04ci5gqvqemyb2jsp00k,1
This/DT song/NN never/RB gets/VBZ old/JJ love/NN it.﻿/NN,2014-11-04T22:07:22,trespasser4000,z12ftpab5svihfffz23kf3iiymiwjzesi,0
gofundme.com/grwmps﻿/NN,2014-11-05T00:21:29,Pat M,z13oyfkydl30exyip04cejozdtahgvx44ao,1
"Hey/NNP guys/NNS please/VB check/VB out/RP my/PRP$ new/JJ Google+/NNP page/NN it/PRP has/VBZ many/JJ funny/JJ pictures/NNS ,/, FunnyTortsPics/NNS https/VBP :/: //plus.google.com/112720997191206369631/post﻿/NN",2014-11-05T01:13:43,Malin Linford,z13cyzbbqsrxyfaec23xc10rdrrqgd0ch,1
#/# 2012bitches﻿/CD,2014-11-05T06:34:19,kenny clayton,z13jsrtahyyqv53jc04cdr4bcwfwg3lauek,0
Made/VBN in/IN china/NN .../: .﻿/NN,2014-11-05T07:01:34,Akymonix,z135f3rwwnjafnnrv04cirmifl3lipewgl40k,0
5/CD milions/NNS comentars/NNS and/CC 2/CD bilion/NN views﻿/NN,2014-11-05T07:48:10,Gaming Land,z13lip25arigch3rj04cf1ko0pnczzyrtng0k,0
It/PRP is/VBZ 0/CD zero﻿/NN,2014-11-05T07:49:21,tom hawksbee,z13mzp44ul21sdqcj22sgriokxyuy5det,0
Mix/NNP -/: PSY/NNP -/: GANGNAM/NNP STYLE/NNP (/( 강남스타일/NNP )/) M/V/NNP :/: PSY/NNP -/: GANGNAM/NNP STYLE/NNP (/( 강남스타일/NNP )/) M/V﻿/NNP,2014-11-05T08:12:06,Norman Reid,z12rsjsiimjkjfkwt04ccbgosvrbgxupxu00k,0
This/DT has/VBZ had/VBN over/IN 2/CD billion/CD views/NNS ./. Holy/NNP shit.﻿/NN,2014-11-05T08:42:06,Emily Hamilton,z13wfr2rbwytwbhf123cs1l5lz2aefdex,0
"how/WRB can/MD there/RB be/VB 2.124.821.694/CD views/NNS ,/, when/WRB im/VB the/DT only/JJ person/NN alive/JJ after/IN the/DT zombie/NN apocalypse/SYM -/: greetings/NNS ,/, spoderman/NN :/: )/) ﻿/NN",2014-11-05T10:43:27,rolle54100,z13vx3kbgmq5fnlgj04cfdoqtpfyw5xqzuc0k,0
Suscribe/NNP my/PRP$ channel/NN please﻿/NN,2014-11-05T15:10:43,MrBrunoExtreme,z135vx5jfu2mfvwvr22cj11wupbtfr1gz04,1
"2,124923004/CD wiews/NNS .../: wow﻿/NN",2014-11-05T15:25:34,xMasterGGx,z13pdjsgqkjjtnlqz04cgtxafxqtylmixxg0k,0
guys/NNS please/VBP subscribe/VB me/PRP to/TO help/VB my/PRP$ channel/NN grow/NN please/NN guys﻿/NN,2014-11-05T15:27:34,pro stomper,z12jc1uququpzbsoq04cg15poyfsxpvoojw,1
Great/NNP music/NN anyway﻿/NN,2014-11-05T15:28:28,Abdinasir Omar,z124i3ygclj0xn4ly22jzb5a2ubvtbev1,0
PSY/NNP -/: GANGNAM/NNP STYLE/NNP (/( 강남스타일/NNP )/) M/V/NNP :/: http/NN :/: //youtu.be/9bZkp7q19f0﻿/NN,2014-11-05T15:35:49,Aleksaivan Neidert,z12kuncrps35wp1l0220s3t4ym32dtpin04,0
"so/RB crazy/JJ ,/, over/IN 2/CD billion/CD views/NNS ,/, not/RB US/NNP ,/, not/RB Uk/NNP ,/, its/PRP$ Korea/NNP republic/NN ,/, its/PRP$ asia﻿/NN",2014-11-05T15:38:10,Luat ha hpuoc,z123gnabnwbqtr1e022jejij0zzzez2os04,0
Discover/VB a/DT beautiful/NN song/NN of/IN A/NNP young/JJ Moroccan/NNP http/NN :/: //www.linkbucks.com/AcN2g﻿/NN,2014-11-05T16:12:51,abdellah chafouai,z121jvbjakmbehsys04ce5yj1y3hxx0hzsk0k,1
"Like/IN getting/VBG Gift/NNP cards..but/NN hate/NN spending/VBG the/DT cash/NN .../: ./. Try/VB Juno/NNP Wallet/NNP !/. !/. !/. At/IN Juno/NNP Wallet/NNP you/PRP can/MD earn/VB money/NN for/IN gift/NN cards/NNS such/JJ as/IN ;/: Nike/NNP ,/, Gamestop/NNP ,/, Amazon/NNP ,/, Ebay/NNP Etc/NNP &/CC amp/NN ;/: its/PRP$ easy/JJ Earn/NNP money/NN by/IN doing/VBG simple/JJ task/NN like/IN watching/VBG videos..downloading/VBG apps/NN &/CC amp/NN ;/: you/PRP can/MD even/RB earn/VB money/NN by/IN inviting/VBG your/PRP$ friends/NNS to/TO join/VB .../: its/PRP$ free/JJ for/IN signup/NN Sign/NNP up/RB today/NN &/CC amp/NN ;/: use/CC promo/JJ code/NN BD3721315﻿/NNP",2014-11-05T16:18:58,Brotha B,z13xhp2xmkeowtbyo04cffggylf3yjjpsns0k,1
Can/MD somebody/VB wake/VB me/PRP up/RP when/WRB we/PRP get/VBP to/TO 3/CD billion/CD views.﻿/NNS,2014-11-05T17:18:14,Amir effect,z12dzlpo0ueie1go404cfjjwsxf1g1lrtdo,0
PSY/NNP GOT/NNP LOTS/NNP OF/NNP MONEY/NNP FROM/NNP YOUTUBE/NNP THAT/IN HE/NNP GOT/VBD FROM/NNP 2/CD BILLION/NNP VIEWS/NNP THIS/NNP IS/VBZ THE/DT MOST/NNP VIEWS/NNP IN/NNP THE/NNP WORLD/NNP :/: D﻿/NN,2014-11-05T18:02:31,lakis constantinou,z12jxvuzgxusjl1jw04ccxshdwyfx1pjzfk,0
Justin/NNP bieber/NN =/NNP gay/NN ﻿/NN,2014-11-05T18:05:17,just a filthy kafir,z13dgdl4hyirg3gcd23pw3nw0zrsebpqb04,0
You/PRP got/VBD ta/NNS say/VB its/PRP$ funny/NN ./. well/RB not/RB 2/CD billion/CD worth/JJ funny/NNS but/CC still/RB ./. It/PRP clicked/VBD and/CC everything/NN went/VBD uphill/JJ ./. At/IN least/JJS you/PRP do/VBP n't/RB have/VB JB/NNP 's/POS shit/NN on/IN #/# 1.﻿/CD,2014-11-05T18:16:55,HarveyIsTheBoss,z13gypjrmumhxromj23jyjhhenvdgpuxh04,0
❤️/JJ ❤️/NNP ❤️/NNP ❤️/NNP ❤️❤️❤️❤️﻿/NN,2014-11-05T19:51:38,M7AMDksa,z12wilyi3mzzjlzkw225hrzrxvb4tjgln,0
"Ahhh/NNP ,/, 2/CD years/NNS ago/RB .../: .﻿/NN",2014-11-05T20:15:09,Noah François,z12uw5z5roiqel3ds22iifbhbmnijn1qz04,0
"Dance/NNP dance/NN ,/, ,/, ,/, ,/, ,/, Psy/NNP http/NN :/: //www.reverbnation.com/msmarilynmiles﻿/NN",2014-11-05T20:19:26,Neely Nesley,z12wsx5amr3ahbgl122mc5qr5v23vnist,1
check/VB out/RP ``/`` starlitnightsky/JJ ''/'' channel/NN to/TO see/VB epic/JJ videos﻿/NN,2014-11-05T20:33:15,BmwManDexter,z122f10gdvathpo2222pshcxxpjliddjv04,1
https/NN :/: //www.tsu.co/KodysMan/NN plz/VBZ ^^﻿/NN,2014-11-05T21:10:09,KodysMan Dunt Know,z13ghjrh5vqbetiw104chhdrlsv0szfqbxk0k,1
Stupid/JJ people/NNS .../: this/DT video/NN doesnt/NN have/VBP 2/CD billion/CD visits/NNS ./. Have/VBP 2/CD thousands/NNS millions﻿/JJ,2014-11-05T21:14:36,nachopinca3901,z13nwn54ukukyhdfb223vttqnu31hvf4k04,0
http/NN :/: //www.gcmforex.com/partners/aw.aspx/NN ?/. Task=JoinT2/NNP &/CC amp/NN ;/: AffiliateID=9107﻿/NNP,2014-11-05T21:25:27,Mehmet Demirel,z12kcx2ahwmpupnw004cdt3rwqfes3xgbns0k,1
check/VB men/NNS out/RP i/NN put/VBD allot/NN of/IN effort/NN into/IN my/PRP$ music/NN but/CC unfortunatly/RB not/RB many/JJ watch/VBP it﻿/NN,2014-11-05T21:56:39,PacKmaN,z12udxjwpwurtlwz304ccbrhdtusth4herk0k,1
pls/NN http/NN :/: //www10.vakinha.com.br/VaquinhaE.aspx/NN ?/. e=313327/NN help/NN me/PRP get/VB vip/JJ gun/NN cross/NN fire/NN al﻿/NN,2014-11-05T22:21:36,Alessandro leite,z13ky1cgzpjpvdpp004chhebvqnkhnpjmzo0k,1
Add/VB me/PRP here/RB .../: https/NN :/: //www.facebook.com/TLouXmusic﻿/NN,2014-11-05T22:41:42,TLouX music,z121cngqep23db2o404cjf4zvsf2cjerdaw,1
CHECK/NNP MY/NNP CHANNEL/NNP OUT/NNP PLEASE/NNP ./. I/PRP DO/VBP SINGING/CD COVERS﻿/NNP,2014-11-05T22:50:02,Tyrek Sings,z13osluqrpefv1hd323idhejzxanc3ai004,1
I/PRP think/VBP this/DT is/VBZ now/RB a/DT place/NN to/TO promote/VB channels/NNS in/IN the/DT comment/NN section/NN lol.﻿/NN,2014-11-06T01:12:14,NursePoison,z12ehhxzutqbsjrpq04ccjlqhrv5y3dzkn40k,0
Get/NNP free/JJ gift/NN cards/NNS and/CC pay/VB pal/JJ money/NN !/. ﻿/NN,2014-11-06T01:44:12,Peter Johnson,z12bv5zxvpryjjspn04cdfwz5lrtzjhooqw0k,1
Check/VB out/RP pivot/JJ animations/NNS in/IN my/PRP$ channel﻿/NN,2014-11-06T02:22:00,MiningBip3,z12zstfhixudundzf04cjbsp0rjrzh1rw3k,1
Follow/VB me/PRP on/IN twitter/NN &/CC amp/NN ;/: IG/NNP :/: __killuminati94﻿/NN,2014-11-06T02:39:07,Ju`Wan Wright,z13zxdkalk3ryvxr004cj1vabkn2dvcyusg0k,1
Check/VB me/PRP out/IN I/PRP 'm/VBP all/DT about/IN gaming/VBG ﻿/NN,2014-11-06T03:10:26,CronicleFPS,z12zjztrvlnafvk2n230wjmztyfxxpbk2,1
Oppa/NN !/. Yeah/UH !/. Best/JJS Song/NN !/. ﻿/NN,2014-11-06T04:42:33,marye,z12mzferzsanzhld022fhhdarrusivwkq,0
More/RBR .../: http/NN :/: //www.sunfrogshirts.com/Sunglass-World.html/JJ ?/. 24398﻿/CD,2014-11-06T04:54:22,Giang Nguyen,z13cydjppmiostv1l22dtzd5xnbjebax004,1
https/NN :/: //www.facebook.com/teeLaLaLa﻿/NN,2014-11-06T04:55:41,Giang Nguyen,z13hubqrnwquen2gu04cdbbx4rqgxxcwvo00k,1
http/NN :/: //www.twitch.tv/zxlightsoutxz﻿/NN,2014-11-06T05:40:43,MasterRobotTV,z13xsxxqlxnzz3d3g22wfjx5lsrjgpaic04,1
reminds/NNS me/PRP of/IN this/DT song/NN https/NN :/: //soundcloud.com/popaegis/wrenn-almond-eyes﻿/JJ,2014-11-06T09:15:12,ROB YSF,z13zjbvbeszjcvdsx22ww5cgcrydzlf5u04,1
What/WP free/JJ gift/NN cards/NNS ?/. Go/NNP here/RB http/VBZ :/: //www.swagbucks.com/p/register/NN ?/. rb=13017194﻿/NN,2014-11-06T09:41:07,Rancy Gaming,z12yinh5ks2oinqzn04cctkgvvrohbrazvo0k,1
Search/NN ``/`` Chubbz/NNP Dinero/NNP -/: Ready/JJ Or/NNP Not/RB ``/`` Thanks/NNS ﻿/VBP,2014-11-06T09:49:14,FatPocketsTv,z13mtrjqsqzliho5w04cex3zmoqfvnpgyys0k,1
Follow/VB me/PRP on/IN Twitter/NNP @/NNP mscalifornia95﻿/NN,2014-11-06T13:41:30,Holly,z12lg1vizrmsgxm3q23oij4aqrjxjdd1p,1
😫😓😏😪😔😖😌😭😎😚😘😙😗😋😝😜😛😍😒😞😷😶😵😳😲😱😟😰😩😨😧😦😥😤😣😮😴😢😡😠😬😕😑😐😯😉😈😇😆😅😄😃😂😁😀😊☺/NN every/DT single/JJ types/NNS of/IN face/NN on/IN earth﻿/NN,2014-11-06T14:50:18,unknown,z13zhhualofpyz22z22pydei0oeyt5abc04,0
▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬/JJ ＤＡＭＮ/NNP ＴＨＩＳ/NNP ＣＯＭＭＥＮＴ/NNP ＩＳ/NNP ＦＡＮＣY/NNP ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬﻿/NN,2014-11-06T15:28:54,"thevlogmasters Vlog, Challenges en nog veel meer!",z12sil2ziqneyjxpx04cehcgcsmmcr1a3ew,0
CHECK/NNP MY/NNP CHANNEL/NNP FOR/NNP MY/NNP NEW/NNP SONG/NNP 'STATIC/POS '/POS !/. !/. YOU/JJ 'LL/MD LOVE/VB IT/NNP !/. !/. ﻿/NN,2014-11-06T15:31:35,Freddie Barton,z12scr5ixnexwh2xa04civ3o3k25dr3wkfw,1
Incmedia.org/NNP where/WRB the/DT truth/NN meets/NNS you.﻿/VBP,2014-11-06T16:48:02,Sean Ortiz,z13actcqdm31slqqu04cctub4n2nw1swwy00k,1
look/NN at/IN my/PRP$ channel/NN i/NN make/VBP minecraft/NN pe/NN lets/NNS play/VBP ﻿/VB,2014-11-06T17:50:59,ZodexHD,z13dvrmxorf0cnj0423rsfcjlxevgjwll,1
I/PRP found/VBD out/RP this/DT song/NN now﻿/NN,2014-11-06T17:59:30,Andr3wco7,z12oep2i2ybiyn0sy23tc1uptrmkhxbse,0
2/CD BILLION/NN !/. !/. !/. ﻿/NN,2014-11-06T18:00:04,michelle clough,z13huxgx5rikd13v422khjnjusyvzxx4c04,0
Song/NN name/NN ?/. ?/. ﻿/NN,2014-11-06T18:07:21,lebanonwarior1,z12qzzbpbzn4c5zwu04cir5gmzfozhy4cjk,0
please/NN like/IN :/: http/NN :/: //www.bubblews.com/news/9277547-peace-and-brotherhood﻿/JJ,2014-11-06T18:11:37,amine moha,z13mebgjooulgzdkt23kzvlqjyrzx32n0,1
hey/NN again/RB if/IN you/PRP guys/VBP wouldnt/JJ mind/NN chacking/VBG out/RP my/PRP$ rap/NN give/VB it/PRP like/IN and/CC il/VB giver/RB 3/CD of/IN your/PRP$ vids/NNS a/DT like﻿/NN,2014-11-06T18:23:21,PacKmaN,z12tzt2pluixhpbs4221xveiiqafd3epw04,1
http/NN :/: //www.amazon.co.uk/gp/offer-listing/B00ECVF93G/sr=8-2/qid=1415297812/ref=olp_tab_refurbished/JJ ?/. ie=UTF8/NN &/CC amp/NN ;/: condition=refurbished/VBN &/CC amp/VBP ;/: qid=1415297812/CC &/CC amp/NN ;/: sr=8-2/JJ ﻿/NN,2014-11-06T18:24:19,fad lad,z13udh04hqjeyney404cgloh0vbegbmgvq40k,1
"The/DT most/RBS watched/JJ video/NN on/IN YouTube/NNP is/VBZ Psy/NNP ’/NNP s/VBD “/JJ Gangnam/NNP Style/NNP ”/NNP ,/, with/IN 2.1/CD billion/CD views/NNS ./. PSY/NNP -/: GANGNAM/NNP STYLE/NNP (/( 강남스타일/NNP )/) M/V﻿/NNP",2014-11-06T18:55:14,Digital Media Butterfly,z13dtz1zzkagdromt230g5cqfsejstr3p,0
Subscribe/NN to/TO me/PRP and/CC I/PRP 'll/MD subscribe/VB back/RB !/. !/. !/. ﻿/NN,2014-11-06T19:00:11,JackTheLad,z12ox3a5vviky5ctq22nz1ewpo24wxyis04,1
http/NN :/: //flipagram.com/f/LUkA1QMrhF﻿/NN,2014-11-06T19:28:25,JoelR Ch,z13zy52aayqxsx5nr23curipvrretdy35,1
For/IN Christmas/NNP Song/NNP visit/NN my/PRP$ channel/NN !/. ;/: )/) ﻿/NN,2014-11-06T19:40:59,OverSpace33,z12sitjpgyy3f5j2322iy1figqa4vnyja04,1
http/NN :/: //www.gofundme.com/gvr7xg﻿/NN,2014-11-06T20:55:09,Detroit Red Wings,z12nejhigtr0tdvy504cgfcrhzvycxzin0k,1
Subscribe/NN to/TO me/PRP i/VB subscribe/VBP back/RB !/. !/. !/. !/. Plus/CC i/NNS have/VBP a/DT nice/JJ ass/NN lol﻿/NN,2014-11-06T22:00:58,DirtySouthFlorida3,z13chfswltzzyhys1234dvkb3r2ien0ld,1
https/NN :/: //www.change.org/p/facebook-twitter-youtube-do-not-censor-julien-blanc/JJ ﻿/NN,2014-11-06T22:40:49,David Boček,z12tul0onm20hffur22qxhs5mvijddfj404,1
https/NN :/: //soundcloud.com/jackal-and-james/wrap-up-the-night﻿/JJ,2014-11-06T22:53:08,Jackal James,z121hjrymmf2jh4rf04cjrybiyfotjmof1g,1
https/NN :/: //www.surveymonkey.com/s/CVHMKLT﻿/NN,2014-11-06T23:16:52,Goran Theboss,z120wncjevujt1aju04cff4b1yfcvhrbpis,1
Please/NNP give/VB us/PRP a/DT chance/NN and/CC check/VB out/RP the/DT new/JJ music/NN video/NN on/IN our/PRP$ channel/NN !/. You/PRP wo/MD n't/RB be/VB disappointed.﻿/JJ,2014-11-06T23:22:32,YoungBrothersRecords,z124y1czouyechz4j04citox1mn1wz5pmos0k,1
Please/NNP subscribe/NN to/TO me﻿/VB,2014-11-07T01:22:02,Chinsoman Films,z12yu11xyumitzpho04cix1y3zn3ijrpcm40k,1
"This/DT is/VBZ the/DT best/JJS ,/, funny/JJ and/CC viral/JJ video/NN of/IN history/NN (/( youtube/NN )/) THE/CD TRUE﻿/NNP",2014-11-07T01:24:27,Moymoy Palaboy,z13hfnup3tmvxhqfx22yvx4qnwj2gjj2a,0
Please/VB check/VB out/RP my/PRP$ vidios﻿/NN,2014-11-07T01:50:10,Mason Sieverding,z13neh044nq2wn0o404citkh2taufzqxuz40k,1
OPPA/NNP GANGNAM/NNP STYLE/NNP !/. !/. !/. ﻿/NN,2014-11-07T02:02:02,VIP 2NEXO,z12uwhfpwnfrepmhg04ccx2ioxqzip4o0xw0k,0
"The/DT funny/JJ thing/NN is/VBZ ,/, 1,700,000,000/CD of/IN the/DT views/NNS are/VBP spam/JJ bots/NNS ./. I/PRP mean/VBP c'mon/JJ 2/CD BILLION/NNP views/NNS ?/. BS/NNP !/. ﻿/NN",2014-11-07T04:13:47,Gaming 101,z12kttwqvzi4fd0ei23rdp4xjt2ef5hbk04,0
OPPA/NNP &/CC lt/NN ;/: 3﻿/CD,2014-11-07T04:39:08,Chack Jason,z131xnjjtqeyh5dy304cfhm50vagttfyemg0k,0
It/PRP 's/VBZ so/RB funny/JJ it/PRP 's/VBZ awesomeness/JJ lol/JJ aaaaaaa/NN sexy/NN lada😂﻿/NN,2014-11-07T04:48:01,Kitts Hausman,z122dfb5htjxgpbot04cdj1aikatybbjsb0,0
most/JJS viewed/JJ video/NN in/IN the/DT world﻿/NN,2014-11-07T05:04:28,TheInfectedDoge Gameplay,z133xzqp3ubgyf2ko22osxkrfzvbd5b2y,0
I/PRP 'm/VBP here/RB to/TO check/VB the/DT views../NN holy/NN shit﻿/NN,2014-11-07T07:46:57,Warrdrew,z122srjbvovwzxg0522yd1i4ty3kznxqs04,0
"Dear/NNP person/NN reading/VBG this/DT ,/, You/PRP are/VBP beautiful/JJ and/CC loving/VBG Have/VBP a/DT great/JJ day﻿/NN",2014-11-07T07:54:13,Parssa Alimadad,z13lezboqn35jtqlm23mcpgp3tjbghmvk,0
http/NN :/: //www.ermail.pl/dolacz/V3VeYGIN/JJ CLICK/NNP http/NN :/: //www.ermail.pl/dolacz/V3VeYGIN/JJ http/NN :/: //www.ermail.pl/dolacz/V3VeYGIN/JJ http/NN :/: //www.ermail.pl/dolacz/V3VeYGIN/JJ http/NN :/: //www.ermail.pl/dolacz/V3VeYGIN/JJ http/NN :/: //www.ermail.pl/dolacz/V3VeYGIN/JJ http/NN :/: //www.ermail.pl/dolacz/V3VeYGIN﻿/NN,2014-11-07T08:19:37,Adrian Skalak,z132yfjb1q2aupnvp224it3zdlfgebvxy04,1
Have/VBP you/PRP tried/VBN a/DT new/JJ social/JJ network/NN TSU/NNP ?/. This/DT new/JJ social/JJ network/NN has/VBZ a/DT special/JJ thing.You/NN can/MD share/NN the/DT posts/NNS as/RB well/RB as/IN on/IN fb/NN and/CC twitter/NN and/CC even/RB to/TO 'll/MD get/VB paid/VBN You/PRP can/MD registr/VB here/RB :/: https/NN :/: //www.tsu.co/WORLDWIDE_LIFE﻿/NN,2014-11-07T09:04:08,BeatBoxBaaa,z12av324qzztf5tan04ci1kycxbnf3u4f4g,1
The/DT Guy/NNP in/IN the/DT yellow/JJ suit/NN kinda/VBZ looks/VBZ like/IN Jae-suk/NNP ﻿/NN,2014-11-07T09:55:39,Cool Ong,z12aillowmuftn5l022cv3hwbofjctgch,0
"People/NNS ,/, here/RB is/VBZ a/DT new/JJ network/NN like/IN FB/NNP .../: you/PRP register/VBP also/RB free/JJ ,/, the/DT difference/NN is/VBZ only/RB that/IN you/PRP get/VBP paid/VBN for/IN sharing/VBG ,/, commenting/VBG and/CC liking/VBG posts/NNS and/CC so/RB one/CD .../: do/VBP n't/RB waste/VB your/PRP$ time/NN on/IN fb/NN for/IN sharing/VBG and/CC not/RB being/VBG paid/VBN !/. !/. Register/NN here/RB to/TO make/VB also/RB money/NN with/IN your/PRP$ everyday/JJ posts/NNS !/. !/. https/NN :/: //www.tsu.co/slema13/JJ Wellcome/NNP to/TO everyone/NN !/. ;/: )/) ﻿/NN",2014-11-07T12:08:13,Uroš Slemenjak,z13xtdlovm2hzl05d04ccz1pnvqtezdriqc0k,1
How/WRB are/VBP there/RB 2/CD billion/CD views/NNS and/CC theres/VBZ only/RB 2/CD million/CD people/NNS in/IN the/DT world/NN !/. ?/. !/. ?/. !/. ?/. !/. !/. MULTIPLE/JJ ACCOUNTS/NNP !/. !/. !/. 1111﻿/CD,2014-11-07T12:16:08,Adam Mudd,z130xbcwfnj5vlskv23airsxqqfqvhl5504,0
WAT/NNP DA/NNP FUCK/NNP THIS/NNP THE/VBZ MOST/JJS VIEWED/NNP VIDEO/NNP IN/NNP YOUTUBE/NNP !/. ﻿/NN,2014-11-07T12:51:06,Cromwell John Pascual,z12kix1zlmz3fhmhf04cipe5qpvsxrezbpg0k,0
OMG/$ 2/7/CD People/NNPS watched/VBD this/DT video/NN because/IN there/EX are/VBP 7/CD billion/CD people/NNS in/IN the/DT world/NN and/CC 2/CD billion/CD watched/VBD this﻿/NN,2014-11-07T12:58:57,Starfire003,z12mx3zj3pqigd3nb23xtpzwnriczf0zo04,0
