CONTENT,DATE,AUTHOR,COMMENT_ID,CLASS
😫😓😏😪😔😖😌😭😎😚😘😙😗😋😝😜😛😍😒😞😷😶😵😳😲😱😟😰😩😨😧😦😥😤😣😮😴😢😡😠😬😕😑😐😯😉😈😇😆😅😄😃😂😁😀😊☺ every single types face earth﻿,2014-11-06T14:50:18,unknown,z13zhhualofpyz22z22pydei0oeyt5abc04,0
▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬ ＤＡＭＮ ＴＨＩＳ ＣＯＭＭＥＮＴ ＩＳ ＦＡＮＣY ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬﻿,2014-11-06T15:28:54,"thevlogmasters Vlog, Challenges en nog veel meer!",z12sil2ziqneyjxpx04cehcgcsmmcr1a3ew,0
CHECK MY CHANNEL FOR MY NEW SONG 'STATIC ' ! ! YOU 'LL LOVE IT ! ! ﻿,2014-11-06T15:31:35,Freddie Barton,z12scr5ixnexwh2xa04civ3o3k25dr3wkfw,1
Incmedia.org truth meets you.﻿,2014-11-06T16:48:02,Sean Ortiz,z13actcqdm31slqqu04cctub4n2nw1swwy00k,1
look channel make minecraft pe lets play ﻿,2014-11-06T17:50:59,ZodexHD,z13dvrmxorf0cnj0423rsfcjlxevgjwll,1
I found song now﻿,2014-11-06T17:59:30,Andr3wco7,z12oep2i2ybiyn0sy23tc1uptrmkhxbse,0
2 BILLION ! ! ! ﻿,2014-11-06T18:00:04,michelle clough,z13huxgx5rikd13v422khjnjusyvzxx4c04,0
Song name ? ? ﻿,2014-11-06T18:07:21,lebanonwarior1,z12qzzbpbzn4c5zwu04cir5gmzfozhy4cjk,0
please like : http : //www.bubblews.com/news/9277547-peace-and-brotherhood﻿,2014-11-06T18:11:37,amine moha,z13mebgjooulgzdkt23kzvlqjyrzx32n0,1
hey guys wouldnt mind chacking rap give like il giver 3 vids like﻿,2014-11-06T18:23:21,PacKmaN,z12tzt2pluixhpbs4221xveiiqafd3epw04,1
http : //www.amazon.co.uk/gp/offer-listing/B00ECVF93G/sr=8-2/qid=1415297812/ref=olp_tab_refurbished ? ie=UTF8 & amp ; condition=refurbished & amp ; qid=1415297812 & amp ; sr=8-2 ﻿,2014-11-06T18:24:19,fad lad,z13udh04hqjeyney404cgloh0vbegbmgvq40k,1
"The watched video YouTube Psy ’ “ Gangnam Style ” , 2.1 billion views . PSY - GANGNAM STYLE ( 강남스타일 ) M/V﻿",2014-11-06T18:55:14,Digital Media Butterfly,z13dtz1zzkagdromt230g5cqfsejstr3p,0
Subscribe I 'll subscribe back ! ! ! ﻿,2014-11-06T19:00:11,JackTheLad,z12ox3a5vviky5ctq22nz1ewpo24wxyis04,1
http : //flipagram.com/f/LUkA1QMrhF﻿,2014-11-06T19:28:25,JoelR Ch,z13zy52aayqxsx5nr23curipvrretdy35,1
For Christmas Song visit channel ! ; ) ﻿,2014-11-06T19:40:59,OverSpace33,z12sitjpgyy3f5j2322iy1figqa4vnyja04,1
http : //www.gofundme.com/gvr7xg﻿,2014-11-06T20:55:09,Detroit Red Wings,z12nejhigtr0tdvy504cgfcrhzvycxzin0k,1
Subscribe subscribe back ! ! ! ! Plus nice ass lol﻿,2014-11-06T22:00:58,DirtySouthFlorida3,z13chfswltzzyhys1234dvkb3r2ien0ld,1
https : //www.change.org/p/facebook-twitter-youtube-do-not-censor-julien-blanc ﻿,2014-11-06T22:40:49,David Boček,z12tul0onm20hffur22qxhs5mvijddfj404,1
https : //soundcloud.com/jackal-and-james/wrap-up-the-night﻿,2014-11-06T22:53:08,Jackal James,z121hjrymmf2jh4rf04cjrybiyfotjmof1g,1
https : //www.surveymonkey.com/s/CVHMKLT﻿,2014-11-06T23:16:52,Goran Theboss,z120wncjevujt1aju04cff4b1yfcvhrbpis,1
Please give us chance check new music video channel ! You wo n't disappointed.﻿,2014-11-06T23:22:32,YoungBrothersRecords,z124y1czouyechz4j04citox1mn1wz5pmos0k,1
Please subscribe me﻿,2014-11-07T01:22:02,Chinsoman Films,z12yu11xyumitzpho04cix1y3zn3ijrpcm40k,1
"This best , funny viral video history ( youtube ) THE TRUE﻿",2014-11-07T01:24:27,Moymoy Palaboy,z13hfnup3tmvxhqfx22yvx4qnwj2gjj2a,0
Please check vidios﻿,2014-11-07T01:50:10,Mason Sieverding,z13neh044nq2wn0o404citkh2taufzqxuz40k,1
OPPA GANGNAM STYLE ! ! ! ﻿,2014-11-07T02:02:02,VIP 2NEXO,z12uwhfpwnfrepmhg04ccx2ioxqzip4o0xw0k,0
"The funny thing , 1,700,000,000 views spam bots . I mean c'mon 2 BILLION views ? BS ! ﻿",2014-11-07T04:13:47,Gaming 101,z12kttwqvzi4fd0ei23rdp4xjt2ef5hbk04,0
OPPA & lt ; 3﻿,2014-11-07T04:39:08,Chack Jason,z131xnjjtqeyh5dy304cfhm50vagttfyemg0k,0
It 's funny 's awesomeness lol aaaaaaa sexy lada😂﻿,2014-11-07T04:48:01,Kitts Hausman,z122dfb5htjxgpbot04cdj1aikatybbjsb0,0
viewed video world﻿,2014-11-07T05:04:28,TheInfectedDoge Gameplay,z133xzqp3ubgyf2ko22osxkrfzvbd5b2y,0
I 'm check views.. holy shit﻿,2014-11-07T07:46:57,Warrdrew,z122srjbvovwzxg0522yd1i4ty3kznxqs04,0
"Dear person reading , You beautiful loving Have great day﻿",2014-11-07T07:54:13,Parssa Alimadad,z13lezboqn35jtqlm23mcpgp3tjbghmvk,0
http : //www.ermail.pl/dolacz/V3VeYGIN CLICK http : //www.ermail.pl/dolacz/V3VeYGIN http : //www.ermail.pl/dolacz/V3VeYGIN http : //www.ermail.pl/dolacz/V3VeYGIN http : //www.ermail.pl/dolacz/V3VeYGIN http : //www.ermail.pl/dolacz/V3VeYGIN http : //www.ermail.pl/dolacz/V3VeYGIN﻿,2014-11-07T08:19:37,Adrian Skalak,z132yfjb1q2aupnvp224it3zdlfgebvxy04,1
Have tried new social network TSU ? This new social network special thing.You share posts well fb twitter even 'll get paid You registr : https : //www.tsu.co/WORLDWIDE_LIFE﻿,2014-11-07T09:04:08,BeatBoxBaaa,z12av324qzztf5tan04ci1kycxbnf3u4f4g,1
The Guy yellow suit kinda looks like Jae-suk ﻿,2014-11-07T09:55:39,Cool Ong,z12aillowmuftn5l022cv3hwbofjctgch,0
"People , new network like FB ... register also free , difference get paid sharing , commenting liking posts one ... n't waste time fb sharing paid ! ! Register make also money everyday posts ! ! https : //www.tsu.co/slema13 Wellcome everyone ! ; ) ﻿",2014-11-07T12:08:13,Uroš Slemenjak,z13xtdlovm2hzl05d04ccz1pnvqtezdriqc0k,1
How 2 billion views theres 2 million people world ! ? ! ? ! ? ! ! MULTIPLE ACCOUNTS ! ! ! 1111﻿,2014-11-07T12:16:08,Adam Mudd,z130xbcwfnj5vlskv23airsxqqfqvhl5504,0
WAT DA FUCK THIS THE MOST VIEWED VIDEO IN YOUTUBE ! ﻿,2014-11-07T12:51:06,Cromwell John Pascual,z12kix1zlmz3fhmhf04cipe5qpvsxrezbpg0k,0
OMG 2/7 People watched video 7 billion people world 2 billion watched this﻿,2014-11-07T12:58:57,Starfire003,z12mx3zj3pqigd3nb23xtpzwnriczf0zo04,0
What saying ? ! ? ! ? ! ? ! ? ! ? ! ? ! ? $ ? ﻿,2014-11-07T13:12:45,Lindsay Wofford,z12afdtaypuat3t5s04ccv4g4xe1elvbcdw,0
many views﻿,2014-11-07T13:33:12,Romeo Sweeney,z123gh5o1pibgntf222einrisrfasnha104,0
OMG 2 billion views ! ﻿,2014-11-07T13:48:31,Thanh Phong,z13xgr1w3oeycnszq04cihybwtimi3vqc40,0
Subscribe plz plz plz plz plz plZ ﻿,2014-11-07T13:49:41,Callum Barr,z13mc51qfqeozdpun23kgri5kzjnjpitj,1
http : //www.twitch.tv/tareko100 Follow twitch enter keyword ! 5800 'll chance winning really nice expensive gun csgo sell steam market﻿,2014-11-07T14:11:41,funtimekid1199,z13yeb25wmevhpg3s22chjtxoszvgxxxl04,1
"2,126,492,636 viewer : D﻿",2014-11-07T14:25:48,css403,z13qgpqwlqbgj5jqy04cgnjqruv0gpdaino0k,0
https : //www.tsu.co/Aseris get money ! ﻿,2014-11-07T14:29:19,Dovydas Baranauskas,z12wjxmyvzr1yps4d04cfrexyorisrfqpc0,1
Fantastic ! ﻿,2014-11-07T15:14:48,전광용,z13cc1abmqz5cjpkc223ybzavyibznjey,0
The population world 7 billion﻿,2014-11-07T15:31:25,sagar basnet,z121eftbimqgy1p5504cjx24tpvbjrpisnc0k,0
2.126.521.750 views ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ﻿,2014-11-07T15:43:29,Vitor Belliny,z121yttbfpyxw1dya04cgtq4clasebvoib4,0
Wow 23 min ago﻿,2014-11-07T15:58:09,Gianpaolo T,z130zp15xof5db0x204cfv55awj1wl3aipc0k,0
SUPER ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ﻿,2014-11-07T15:58:57,josson 64,z12ufrszxq3zstw0r22yfbipvqvaypold,0
P E A C E & amp ; L O V E ! ! ﻿,2014-11-07T16:38:47,Isuzu,z12lsp3pnmqlirwwk04cepijkvrustgbcgs,0
How music video get 2 billion views im one watching earth ? ? ? ? ? ? lol﻿,2014-11-07T17:03:01,jayson calzado,z12iubmp2mv1txfsy235vb2xdqirufcp304,0
Please friend read book repass : http : //www.4shared.com/web/preview/pdf/CjFofTxeba ? ﻿,2014-11-07T17:06:48,O sábio das 7 eras,z12kyn0qjzzzur2ai04cg5szenjxdrorp4w,1
subscribe : ) ﻿,2014-11-07T17:53:51,Pro Video,z13ccrthzkqdhl0ia04cjvobvtmafbd53ow0k,1
Still best . : D﻿,2014-11-07T17:54:36,Vepi road to TIx,z13rwrwppmyugtzco23xzjswqmrzilyxw04,0
The liked video YouTube ... ﻿,2014-11-07T18:05:40,Bert Dionne,z12iircxtsjpwvqbd04chjzbemjtj5kohxg0k,0
Still watching 2 years later ? ﻿,2014-11-07T18:11:06,no honesty,z12twf5qnmr2vhzsp23nzvn43uekgp4hq04,0
"Hello ! I 'm kind new Youtube , And soon 'm soon going making Launchpad Video 's ! : D I would really appreciate got subs started people spot easily ! I dont really care hate comments dont bother -_-﻿",2014-11-07T18:11:56,LaunchPad Mad,z124g1oy2wfitb3tw23bw1po2ozhurojq04,1
"Lol ... I dunno joke gets lot likes , whatever . xD﻿",2014-11-07T18:52:29,Aj Riberal,z13dibpi3raby5evk22yzhfwuli2hnj0t,0
2 Billion Views For This Piece Of Shit ... ~ A R E ~ Y O U ~ K I D D I N G ~ M E ~﻿,2014-11-07T19:18:25,SRK FAN,z13ajrybhwehvxctd22xjvnjvvfig1mai04,0
GANGMAN STY- *D-D-D-D-D-D -- DROP THE BASS ! ! *﻿,2014-11-07T19:27:45,Ben Stalker,z12xczhjizrzuhvlp22gh3apkrasg3ggt04,0
Will song ever reach 7 Billion Views ? ﻿,2014-11-07T19:33:03,xxxTheMikeTxxx,z13zv3phsxnput04k04cdnkw4svghdnas4c,0
"Im RAPPER/SONGWRITER , check video PLEASE..also subscribe thanks : ) tell think.﻿",2014-11-07T19:33:46,Kemal Kurtoglu,z134d5hbckywylmj404cgnlo3kysfhsjoeg,1
"Hello 29.24 % earth population world , hope great day : ) ﻿",2014-11-07T19:45:26,ahmed khalifa,z130vjpadznpiv44x04cgd1ooljghlzg0es,0
Is video started whole `` got dick stuck elevator '' excuse thing ? ﻿,2014-11-07T19:47:06,Adele Lupei,z13rdtkxmnfsdptlc22qwryhlsrfslcht04,0
Can anyone sub channel ? : D﻿,2014-11-07T19:47:16,Daniel Istrati,z12hidxilpv4uduvf23jdjp4nleeulehc04,1
prehistoric song..has been﻿,2014-11-07T20:01:15,Stronzo Chicheritr,z12sjrqiurm3sd4rh04chz4oplrmhzmgzmg0k,0
You think 're smart ? Headbutt face.﻿,2014-11-07T20:05:35,none dies virgin life fucks us all,z13sw1fapx2dijgv323dur5rcyz3urnut,0
DISLIKE.. Now one knows REAL music - ex . Enimen ﻿,2014-11-07T20:12:11,JakeFrostMiner Palanca,z12di5a51quhttio304cirdpnvroex14jfg,0
Loool nice song funny one understands ( ) love it﻿,2014-11-07T20:16:51,Tee Tee,z13wj1pgwlfjjjn4d04cilo5nwnhsbdavzg0k,0
Like came see many views song has.﻿,2014-11-07T20:18:19,Oopsthenameistoolong Oh well,z13pfnrxuyelivdoz04cgdx4esa2dxeymck,0
We pray Little Psy ♡﻿,2014-11-07T20:45:32,witsnow roxiie,z13wf3fztpfffjoit04chjaxhkurtf1oh5g,0
"''Little Psy , 5 months left.. Tumor head : ( WE WILL MISS U & lt ; 3﻿",2014-11-07T21:06:36,johan gade,z132fb4jenqfv5x2r23swfmiyrafyf5ue,0
Follow Instagram . _chris_cz ﻿,2014-11-07T21:39:21,2666playboy,z13oc52ihn22tfz3n231vv4bvxrujn0f0,1
shit still relevant ﻿,2014-11-07T22:01:04,Melissa Harmon,z12rd3vqqsjydb35a04cfxi4kprfxruh5ew,0
LOL shit never gets old﻿,2014-11-07T22:19:03,Eddie Murphy,z12ffbi4hyauctqeg22livra0kzjcjffv,0
What Can say ... .This Song He Just Change The World Completely ... So good job PSY ... ( girls awesome : ) ) ) ) ﻿,2014-11-07T22:21:29,Alucard Hellsing,z130i3yaexrmtxyic04ccnk5hwvfs33as0c,0
On 0:02 u see camera man glasses ... .﻿,2014-11-07T22:22:29,John Plaatt,z13welx54xa4irprk04cfljw0o3gcnkrxzg0k,0
comment wrong﻿,2014-11-07T22:41:04,YOU ARE NOW WASTING SECONDS OF YOUR LIFE BY READING THIS LONG STUPID NAME WHICH MAKES NO SENSE!,z13whrhzczjfx5ozo04chrtiyzunjjewwlk0k,0
hate music . fucking singer every koean chainise ana US sucks dick.﻿,2014-11-07T22:59:13,juanmanuel cespedes,z13iwppp5kf4gnyxn04cjns5kzn4xd0qdwk0k,0
2:05 . Hahahahah ﻿,2014-11-07T22:59:37,Kirill Nazarethian,z13wtr2yssezhdaqa04cjvbody3qwjhpwk00k,0
Can reach 3 billion views December 2014 ? ﻿,2014-11-07T23:19:08,King uzzy,z130dbmz2ourjtupz04chhjrpunwcr4yjrs0k,0
"Dumb Guy : Why 2 billion views 7 million people earth ? ? ? Also , I know 1+1 equals ! 1+1=1 ! I smartie pants﻿",2014-11-07T23:23:54,Gio D.,z12jy1tw0unnhhdnh23yyvyhjsnljxhf4,0
"People Who Say That `` This Song Is Too Old Now , There 's No Point Of Listening To It '' Suck . Just Stfu And Enjoy The Music . So , Your Mom Is Old Too But You Still Listen To Her Right ? ... .﻿",2014-11-07T23:26:04,anthony Jennings,z124inzqgoyeh33uw23iibficv2kuf2nx,0
The Funny Thing Is That song made 2009 took 2 years get america.﻿,2014-11-08T00:26:35,TheLegitBroz,z13vc32olxm2znkjz04cd35gnozjebqhlig,0
I dont see comments mine ? : /﻿,2014-11-08T00:36:31,mindaugux,z12xgnu4zmroi1vuu221wtihjlbjw3owv04,0
jap piece shit . worthless fish head . dont know one likes dumb untanlted gook . isnt even fucken music . fucking sad even thing . people fucked up.﻿,2014-11-08T00:45:40,Bert Ernie,z12denip3u2dyzqte23ytjoqdsieizlta,0
I remember everyone obsessed Gangnam Style 😗﻿,2014-11-08T01:28:58,Tabby Ghani,z133gnr5wmi1idj0y22delw4knabhvwtq,0
Remove This video wank﻿,2014-11-08T02:18:42,UKz DoleSnacher,z12aezowoqbjf3sn223hc1xrita3f3oz404,0
"It 's hard , sad : ( iThat little child Actor HWANG MINOO dancing active child suffering brain tumor , 6 month left .Hard believe .. Keep praying everyone future superstar . # StrongLittlePsY # Fighting SHARE EVERYONE PRAYING FOR HIM http : //ygunited.com/2014/11/08/little-psy-from-the-has-brain-tumor-6-months-left-to-live/ ﻿",2014-11-08T02:24:02,JD COKE,z12tulsausq0ebatg22iy5cwzrvegr2ls,1
Why fuck keeps updated ? Comments : '' 5 minutes ago '' Song : `` 2 years 4 months ago '' ﻿,2014-11-08T02:29:17,Joaco Remis,z12zjdapzmexcbnsu23qgphzyubsihwsu,0
MANY MEMORIES ... ... ... ..﻿,2014-11-08T02:45:12,TheRogueScorpion,z125vpqb2rb1jbxun234evvr1patybvww04,0
5million comments 279.898 youtube Users . 5million fake account PSY hacked youtube﻿,2014-11-08T02:58:48,John Schmidt,z12eex1wzu2ky35en22wfpswwxjqynsus,0
"2,000,000,000 7,000,000,000 people would saw video 2 years yeat get 2 words hole song﻿",2014-11-08T03:08:58,Sean Deko,z12cu5vhuw2ccfvdi22ecpvobuiof1yat04,0
"This video cool , ! ﻿",2014-11-08T03:09:11,Nikolay Tekuchev,z13sfdopwvmpcfo3023cj3w54q30ftk1x,0
I going voyage first comment ... Tell family I loved . 😢﻿,2014-11-08T03:11:40,PinkyThePuppyProductions,z133gjpr2ybqthyjt04cjjhrtwucsxw4tpk0k,0
"How THIS Video YouTube get many views likes ? Why Gangnam style ? I n't problem , n't understand phenomena behind , 's like random music video . ﻿",2014-11-08T03:15:09,Sev3617,z12pcbng1m2shlgkp23ki1izwkreylid3,0
With korean girl slut bitch : Hyuna : '33﻿,2014-11-08T03:26:51,Gema LR,z12ts1xbpzv4sfrsd23rfbjourjgcj5mo,0
Hey guys ! Check : Kollektivet - Do n't slappin ' penis ! I think deserve much credit receive.﻿,2014-11-08T03:32:55,Dana Matich,z12wuz2qqnawe50js04cejpzosrzdr0r1k40k,1
Still fun music video watch ! ﻿,2014-11-08T03:46:33,Angela Flemming,z12dddjgvrnvtxkni22gsfdzqmu2z1qmm,0
C'mon 3 billion views ! ! ! ! ! ! ! ! ﻿,2014-11-08T03:47:23,itzquiffer,z133jzxzav2gw5lq504cgrnx3lbgulw5onc0k,0
"Hey everyone , I new channel post videos book reviews music flute . Please subscribe would enjoy . Thanks ! ﻿",2014-11-08T03:49:38,The Bibliophile Flautist,z13awjrbcpyhinimp23nwztqlrucvdio404,1
"Hey I think I know dealing ! ! ! ! I theories could 've gotten 2billion hits ! ! 1 . This mabey made korea realy popular stuck watching . 2 . Over 2billion people access Internet , including youtube , numbers rising , 2017 half populatoin connected . 3 . Hackers In Korea may loved much rised 2billion hits make popular . 4 . The song featured dance game , multiple mp3s , seen concerts even new years eve event 2012 , seeing mabey adding hits video . 5 . You complaining much heck 2b hits.﻿",2014-11-08T04:02:29,Wilfredo Latorre,z133tllzkmb0wthup235c5qovo3xzdzqr04,0
subscribe chanel﻿,2014-11-08T04:08:09,Tornike Noniashvili,z13shj4wpmflidcxc04ce5f4vlqdyzjowso0k,1
"THIS HAS MORE VIEWS THAN QUEEN AND MICHAEL JACKSON , 2 BILLION views omg﻿",2014-11-08T04:43:22,Diana Roque,z13fgt5wtsf3znibb04cgrfgasztuv5q5wk0k,0
LoL﻿,2014-11-08T04:51:38,bruno jovao,z122ybty1la4dbrz304cgnoh1knkiv0odfg,0
If pause 1:39 last millisecond see chick laugh . Takes tries.﻿,2014-11-08T05:29:26,Spencer Clark,z135cxegbufxdviso23kgn4rqmbvwxyqp04,0
"9 year olds like , 'How 2 billion views 3 people world'﻿",2014-11-08T05:35:42,Haley Harmicar,z13ucxdzemugi1v5n04ccjloko25drfb4js,0
PSY good guy﻿,2014-11-08T05:36:38,Kincaid Liebenberg,z12mfnjahrvcgjh4004cdf3buuzshjsrzhw,0
WHY DOES THIS HAVE 2 BILLION VIEWS THIS SONG IS SO ANNOYING﻿,2014-11-08T05:46:31,CHILD,z12cwnzbunaji14ah04cf3jizmzpz3igxj4,0
https : //www.facebook.com/pages/Mathster-WP/1495323920744243 ? ref=hl﻿,2014-11-08T05:52:30,CustomerService GM,z12vzdda5z3jvliop04cc535ayybt3mwthc,1
1 millioon dislikesssssssssssssssssssssssssssssssss ... ... ... ... .﻿,2014-11-08T06:28:01,sahil samal,z13axbnqtxfrc3ncc23xxp2wivqbgx43o,0
The little PSY suffering Brain Tumor 6 months live . Please pray best lucks.﻿,2014-11-08T06:29:16,Doris Chew,z13csxapuz2ggji2n23dsfhobq30yhle1,0
For little kidz Like 7 8 Billon people earth NOT 7 8 MILLON.Get facts straight posting comments.﻿,2014-11-08T06:36:41,hunter braddock,z13qe1myote4hhwox04chrdxbv30dhraerc0k,0
How stupid humanity is﻿,2014-11-08T06:50:39,Arrestme11,z12duvqj2ozihjxzr04cffmhekeyzbkql20,0
Come watch video called odowd crowd zombie movie part 1 ﻿,2014-11-08T06:53:38,The O'dowd Crowd,z13fib54ilj0ix3ln23cy5h41xi0hduex,1
You know song sucks dick need use google translate know fuck saying ! ﻿,2014-11-08T07:07:44,FaceTheFacts,z12qfjubxk2iftnwk04chp5amsmmuvpwh5w,0
"We get , came views ... ﻿",2014-11-08T07:19:29,x Judda,z12ttjopmofst1gpp04cc5ezywjrwntjrc0,0
Wow video viewed youtube video.. second comes Justin bieber- baby SMH WHAT HAS THE WORLD COME TO﻿,2014-11-08T07:25:39,Kelsey bolley,z12wz33h0vbdcdel022hu3npdufjjx2mv,0
"Hey , join tsū , publishing platform I share content : http : //tsu.co/MarkusMairhofer﻿",2014-11-08T08:49:47,Markus Mairhofer,z12th3fqdqq5yn0tq23rzboi3wb4tft0y,1
"This song great 2,127,315,950 views wow﻿",2014-11-08T09:15:22,Wert Walleet,z13nw3lhgt2nf5wwe04cdlx5iyaydznrve0,0
I 'm watching 2014﻿,2014-11-08T09:17:52,Hollz C,z13ytrypzmmxwrqsw22hfhf4ivbot5w2q,0
Most viewed video youtube ... daaaaaaaaaaannng views almost dominate entire ... china ... ﻿,2014-11-08T09:25:51,The Silhouette,z12ivx14lye5szr4k04cddnhuujytfhz4v00k,0
"video 2,127,322,484 views 7 million people earth ? ﻿",2014-11-08T09:32:14,Agarra Mela,z124elbgazqmuhvs5230ut14uta5irenh,0
What gangnam style﻿,2014-11-08T09:33:30,Tedi Foto,z12dcrdpiky1w3oia04chrvgxpmuzjv4gcw,0
Lol youtuber ( officialpsy ) getting much money lol﻿,2014-11-08T09:34:57,StarBlade34 OverLord,z12qxl3xupmjsbzzg04cfzegyw3xfjjjpfc,0
1 million dislikes ! EPIC FAIL ( ready fanboys ) ﻿,2014-11-08T09:39:28,Super Cot,z12gdhri2nzouxcxq04ci11h5we3edegkbg,0
"If I knew Korean , would even funnier . At least bit end English , spoken quite rapidly.﻿",2014-11-08T10:03:32,restlesswikiinfo,z13jhnc5bozpyx01123nz5ky5yjksrdzm04,0
Enough whole `` two billion views 's 7 million planet '' get . You 're joking . It 's funny anymore.﻿,2014-11-08T10:04:22,Susan Jay,z12oxlzh4qjicd2zu04cgfabqtipf3gq4is,0
"If I get 100 subscribers , I summon Freddy Mercury 's ghost whipe face earth One Direction Miley Cirus.﻿",2014-11-08T10:05:27,diego acosta,z13vhnh5ewvdyzh3o23bjz55lxbwjznor04,1
reach 100 subscribers go round public pouring bucket ice water people running away acting like n't ! like people see ! ! ﻿,2014-11-08T10:05:40,Harrys Edits,z12ztdojvxyhy3bpc04cf34jnnrnfpuyj1c,1
YOUTUBE MONEY ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ﻿,2014-11-08T10:12:42,piwnugget,z12qfpcgnmjcgfqh104cd3fptuuxzxcp0i4,0
2 billion shit ? ﻿,2014-11-08T10:14:47,ThoseFour KidsYaay,z12ws5swdzq4gxqkh23iilpavrmjcjqdy,0
"2 billion views , 2 million shares﻿",2014-11-08T10:30:35,Mia Aspinall,z122z5pa2wyofbjj304cgfwrrmvjgn0pohc,0
Hi guys name Dylan I IRL football videos I 1030 subscribers I think guys would like content come check subscribe ! ﻿,2014-11-08T10:40:00,DylsFS,z12ruft4aq3thhpbl04cdxrzjvmohjyqhs00k,1
If I get 300 subscribers tomorrow I 'll epic Hunger Games Video ! ﻿,2014-11-08T10:48:41,"nobleMC | Minecraft, GFX and More!",z13nvtepirfuhrral04cc10xkkygibq53t40k,1
follower please https : //www.facebook.com/lists/161620527267482﻿,2014-11-08T11:00:19,zakaia ziko,z12dgxdpbsjvsj1lv22vhn3ypsynh3gq204,1
2 billion views wow even baby justin beibs much n't deserve capitalized name﻿,2014-11-08T11:10:30,Praise Samuel,z13jzr151zb4cfmqs04chbrbukncfhzxy40,0
If reach 100 subscribers tazz self friend﻿,2014-11-08T11:20:48,nathan robson,z121zn0biqizsti0j23rghdafmjzgpuu4,1
Please help go college guys ! Thanks bottom heart . https : //www.indiegogo.com/projects/i-want-to-go-to-college -- 19/x/9082175﻿,2014-11-08T11:42:57,Navin Surya,z13uhbtohvm4yxq0d22lvbyx3ratct1ju04,1
https : //www.facebook.com/SchoolGeniusNITS/photos/ms.c.eJw9kVkOxDAMQm808h5z~ ; 4sNjqP~_tHqBEuM69AQUp1Ih~_fPHgk5zLLsVdQv0ZUf0MB~ ; LnUJ~ ; ufTH4YoKfRxYts2zvrrp6qGtw67y~ ; L551h~ ; f7~_vlcZzRG8vGCTlPSD9ONGeWhj8~_GIbu~ ; S3lzMvY~ ; IQ2~ ; TwSfzz9WHn7JUSvHufpglQRZczl05fNPhaGeVb3x8yDmC6X~_~ ; jTcjnMho~ ; vfXWCjZyvWObihrnGx2ocjnG2PG1EvHXzyjD~_o3h~_RY6f57sPrnD2xV~ ; ~_BzszZ~ ; 8~-.bps.a.390875584405933/391725794320912/ ? type=1 & amp ; theater ﻿,2014-11-08T12:34:11,Bishwaroop Bhattacharjee,z12mubjyckfjvhmni23bc5nxbnrggtvjq04,1
I awesome smart ! ! ! Sucscribe ! ﻿,2014-11-08T13:12:10,Liu Chu Yi,z12ovv2xcmmtv5exl04cdxe4ql31dd2jiy00k,1
Follow 4 Follow @ VaahidMustafic Like 4 Like ﻿,2014-11-08T13:34:27,iKap Taz,z13fdvwhykzhuldpn04cfdtwkyqterlavnk0k,1
http : //hackfbaccountlive.com/ ? ref=4436607 psy news offıcal ﻿,2014-11-08T15:27:27,Serkan Kaya,z12vu5grlujzfr4cx23iu5zpdpugzxl4t04,1
https : //www.facebook.com/nicushorbboy add mee & lt ; 3 & lt ; 3﻿,2014-11-08T15:29:46,Bizzle Sperq,z12iztop3pyovxbl322eyxng2k3gi5rax04,1
im sorry spam My name Jenny . I go high school everyone dresses fashionable I n't need money buy cute clothes . I low self esteem . I live dad . mom passed away 6 n't really mother figure . I 2 brothers older . Since boys get attention alone . I really want wear pretty clothes like girls school get boyfriend . ca n't self . im quite shy school n't confidence talk someone . one friend name Caroline moved away im alone . could donate money would great . n't care expensive brand ill shop walmart pretty clothes . also wan na get nails done salon . see alot girls french tips . never nail salon really appreciate get hair curled . http : //www.gofundme.com/dressprettyonce thanks omg please.﻿,2014-11-08T15:29:52,Elieo Cardiopulmonary,z12cehoxozfgg3nok04cjj05xznbgrlpfjo,1
I hate song ! ﻿,2014-11-09T02:42:40,Luna Gamer Potter,z13xwborhli2vdrab04chblgxvjattz4ezs0k,0
please throw sub channel﻿,2014-11-09T04:49:20,Thomas sea,z13zuxpykozmevuf222nh5vr3taqvbqun,1
"NEW GOAL ! 3,000,000 ! Let 's go ! ﻿",2014-11-10T13:25:27,This Is Really Not Lois Arceo,z12zgfgp1rzzct4ft23jxrwozxabfnjjv04,0
Go channel u want see fly getting burned alive﻿,2014-11-10T17:39:10,Niggly Wiggly,z121j52qizrzhd2pa04ceht4jpeuzvzgunc0k,1
came check views : P﻿,2014-11-11T19:38:11,DropItLikeItsSloth,z12dixvi2qepuhb4o04chpd5exjdx3oqdic,0
"COME AND CHECK OUT MY NEW YOUTUBE CHHANEL , GOING TO BE POSTING DAILY ! ﻿",2014-11-11T22:37:23,Itss Synco,z12kw53jipujdzqex22qt5vxtoyde3cwg04,1
