CONTENT,DATE,AUTHOR,COMMENT_ID,CLASS
"You guys check EXTRAORDINARY website called MONEYGQ.COM . You make money online start working home today I ! I making $ 3,000+ per month MONEYGQ.COM ! Visit MONEYGQ.COM check ! Memory Ferirama Besloor Shame Eggmode Wazzasoft Sasaroo Reiltas Moderock Plifal Shorogyt Value Scale Qerrassa Qiameth Mogotrevo Hoppler Parede Yboiveth Drirathiel",,Joseph Jackson,LneaDw26bFuYk-CX66ilV73gcn_vYn4Ixf3g9hRr-QA,1
"Hey , & # 39 ; Charlie Lost﻿",2015-05-26T05:53:58.715000,来安 Rai An Tatsumi,z132sv2requjwv5rt04chf5hvqmlx3taayw0k,0
"You guys check EXTRAORDINARY website called MONEYGQ.COM . You make money online start working home today I ! I making $ 3,000+ per month MONEYGQ.COM ! Visit MONEYGQ.COM check ! Wazzasoft Industry Sertave Wind Tendency Order Humor Unelind Operation Feandra Chorenn Oleald Claster Nation Industry Roll Fuffapster Competition Ociramma Quality",,Joseph Jackson,LneaDw26bFun23MY7WyKqy2ranhq31GL0qSYL-0X9Xg,1
Check video YouTube : ﻿,,Chutipha Wongsaroj,z13owrjplrmwwf21b22qzbbjlx3etfoha04,1
"I guss song one worst fears life , someone abusive towered live ... . ﻿",2015-05-26T05:32:15.041000,railn j sander,z121i1eqppzph3eod04cixfgwknydnfzq3k,0
watch youtube video & quot ; EMINEM -YTMA artist year & quot ; plz share vote ! ! !,,louis canellony,LneaDw26bFvtmJorLbUQjuqmpL7TdjOKPGJT_DGUUJ4,1
"Made five years ago people still & # 39 ; understand message song conveying . For & # 39 ; , understand domestic violence game , women like fictional one video exist . Living lives man abuses , still chooses stay love , sexual feeling gives . This quite sad , actually . ﻿",2015-05-26T03:40:15.595000,Ellen Hamilton,z13ye1jj0nmftp3bm04cetp5krufcxpyyg4,0
5 years still dont get music video help someone ? ﻿,2015-05-26T03:14:40.856000,D Maw,z13ptzarkk3efzkwc04cij4pdva4yhqzlq40k,0
Please check New Song ( Music Video ) AD - Don & # 39 ; Play,,AD OSG,LneaDw26bFs1RtSwnOjwqXJGQrskf-Ocb9xxtCuif98,1
Tell us title like subscribe music fgw please,,chantel toledo,LneaDw26bFsTytWDcS_4DFWlbxAlCfw2c_9PIcArNdw,1
This video kinda close 1 million views < br / > ﻿,2015-05-26T02:55:34.984000,Chris4chan,z12jzbkwfyuzdr1gg04cgzjqdpfgtnm5l04,0
Fuck Eminem﻿,2015-05-26T02:31:49.765000,Großdeutsches Reich,z12uzrtwrxnfxrh3h22bzbuhekqzzp4mh,0
"You guys check EXTRAORDINARY website called MONEYGQ.COM . You make money online start working home today I ! I making $ 3,000+ per month MONEYGQ.COM ! Visit MONEYGQ.COM check ! The metal drews reflective effect . Why expansion intervene hilarious bit ? The sneeze witnesss smoke .",,Derek Moya,LneaDw26bFtQ_DKei9k8hUUWHEzYNvZwn-q5QT2FCVU,1
"You guys check EXTRAORDINARY website called MONEYGQ.COM . You make money online start working home today I ! I making $ 3,000+ per month MONEYGQ.COM ! Visit MONEYGQ.COM check ! Why innocent woman prioritize desire ? The flight searchs sad polish . When tax zip omniscient record ?",,Derek Moya,LneaDw26bFsruAgOVpmqyunZmTUad56RMEd1CFlt2uY,1
2008-2010 years pop﻿,2015-05-26T02:31:39.111000,KING CAPP,z12xirno0xvlwfz0o22rexjrlyuzyjttn,0
sorry eminmem worthless wife beating bastard﻿,2015-05-26T02:27:43.254000,Warcorpse666,z13uutbriumnuj3rq04ccbvqlwjuj1srhyk0k,0
Eminem king rap Micheal Jackson king pop If also wan na go hard wan na person first class fame check Authenticviews*com famous within days ! ! yO ~,,Eminem King of Rap !,LneaDw26bFt_sZxaSVD4YYGDWlCcEfLjcNyYrRWcSrg,1
spousal abusue cool & # 39 ; great﻿,2015-05-26T02:23:11.364000,Warcorpse666,z13kfpwrhzeuvfavb221yxoj3ynsi5vjo04,0
megan fox ? similar﻿,2015-05-26T01:47:14.557000,General Delícia,z130druz4w3wdtxpn04cfjjazmugzjtp5i0,0
"Holy crap . 800,000,000 views ? ! ﻿",2015-05-26T01:15:53.571000,LEGO_01 AND OBRY,z13qgndqwtb0c1z0z23qjj5yivq0djqul,0
eminem - RIHANNA﻿,2015-05-25T22:52:54.552000,miguel Leon,z13xxbfocuaewj0jl04cgbcioua2ht0zxjo,0
LOVE THIS SONG ! ! ! ﻿,2015-05-25T22:38:00.654000,MajesticFlyingWhale,z13kch2hprqkjhr5d04cdlwzkpeuwxljhhs,0
What nicei⛺♥♥♥♥﻿,2015-05-25T20:10:45.656000,Candela Camacho,z12agrbxiwabvrb2g22pfpcqys2eyrwbd04,0
I like song much﻿,2015-05-25T15:08:58.329000,Destiny Boatley,z12qidxykke3jnmm522nj3noypyaedja504,0
"You guys check EXTRAORDINARY website called MONEYGQ.COM . You make money online start working home today I ! I making $ 3,000+ per month MONEYGQ.COM ! Visit MONEYGQ.COM check ! When flimsy slip facilitate manager ? How noise set goals anxious regret ? How actually loss retrieve smile ?",,Derek Moya,LneaDw26bFuRc-oJgCqkRGDhRb4gOA2s1-Katw83fJI,1
I love mom to﻿,2015-05-25T14:33:19.596000,Hugo Gonzalez,z12osrsgan34db4eh223gbwr4urwhzfzv04,0
Who watching 2015 like﻿,2015-05-25T11:04:16.985000,RusPassingGame,z133inhqhvzzctc5z04cfdaqcq2uch04fes,0
Please check New Song ( MUSIC VIDEO ) AD - Dont Play,,AD OSG,LneaDw26bFv3qdtt-_26444mTK_vLq39DRUsyxXMKkQ,1
amazing song﻿,2015-05-25T06:01:01.050000,jameel alnozha,z13rj3tohue0exbkz22iyr3w2rntsfqcm,0
"You guys check EXTRAORDINARY website called MONEYGQ.COM . You make money online start working home today I ! I making $ 3,000+ per month MONEYGQ.COM ! Visit MONEYGQ.COM check ! Why wood photograph husky breath ? When act retain delightful system ? The rhythm fabricates scintillating harbor .",,Derek Moya,LneaDw26bFsY3eyLLIkw8L2IJlhDoVXNDE-9aWVb1s4,1
"You guys check EXTRAORDINARY website called MONEYGQ.COM . You make money online start working home today I ! I making $ 3,000+ per month MONEYGQ.COM ! Visit MONEYGQ.COM check ! The cook officiates tax . The walk judges amount . Why ink train valuable increase ?",,Jerry White,LneaDw26bFv1OK5quUOMAxJiN8tdhKPRzQMpB13UZpY,1
check Eminem & amp ; Kid Cudi M h /watch ? v=XYTcq5NzMuA,,GreenStudioMashups,LneaDw26bFtw9HLRdHT6M-zQCNCHF7b6j-vqweZRKh0,1
I like it﻿,2015-05-25T03:30:30.047000,Andi Arizmendi,z125ef44tkipszbsq22firvzrwqpi3qdd,0
"YO GUYS SORRY IF THIS ANNOYS YOU ! ! ! BUT CHECK OUT MY CHANNEL , AND LATEST VIDEO . A LIKE AND SUBSCRIBE WOULD BE NICE TOO ! ! ! ! ! ! !",,dungeonturmoil1 .,LneaDw26bFsNCzFDEM6x7-7RjXB5NjguHaB7LJf7qFg,1
"This past Christmas dad passed away , help cope I picked pen paper started write . Little I know nearly 9 months ago would bring & # 39 ; today . Over 7k subscribers 500k video views . I wrote released song yesterday friend mine tried commit suicide several times , I & # 39 ; promise professionally produced music , I promise REAL lyrics . Just click picture . Thanks , thumbs others may see ?",,Nick Amodei,LneaDw26bFtEfMdXUYebOl-nweqjHYVYlY80z53Y4DY,1
"••••►►My name George let tell u EMINEM idol inspiration , I & # 39 ; listen growing , I never thou I would love rap much But I thank helping find dream . So I rap make YouTube videos yesterday I covered song Mockingbird & # 39 ; channel I worked really hard & # 39 ; one favorite songs Him . So please go check subscribe would mean world n sorry spam ◄◄••­•• & # 39 ; hate I & # 39 ; Eminem",,George Raps,LneaDw26bFshakV1mr8xdnPsZTs4kKWkL20CH_8-gww,1
"love way lie featuring rhianna , hes awesome rapper ! ! ! shes awesome singer ! ! ! ﻿",2015-05-25T01:56:04.076000,tori strong,z13gwzgyuqaruxcg304ch5lwdwb0wtiztaw,0
Eminem insperasen fav﻿,2015-05-25T01:36:45.928000,austin green,z12xtnzbxomaglq4k04cfzpwiovxizj5l5o,0
e.e ... .everyone could check channel.. dundundunnn,,Frozthax,LneaDw26bFu2MoxKYLTd1zwJ-rs2k3ODQNQUJazVmcU,1
"Every collaboration , know number 1 ﻿",2015-05-25T01:03:35.172000,harold_123,z12ai5agdlawczj5x04cfhbr2vuezzvox1s,0
"You guys check EXTRAORDINARY website called ZONEPA.COM . You make money online start working home today I ! I making $ 3,000+ per month ZONEPA.COM ! Visit Zonepa.com check ! Why answer rehabilitate blushing limit ? The push depreciateds steel . How beautiful selection edit range ?",,Scott Johnson,LneaDw26bFtnG00TCBv-OKXOFCWEyHF4LFGUJv7VHNc,1
"You guys check EXTRAORDINARY website called ZONEPA.COM . You make money online start working home today I ! I making $ 3,000+ per month ZONEPA.COM ! Visit Zonepa.com check ! Why view disclose macho lift ? Why letter frame thundering cause ? Why talk prevent conscious memory ?",,Scott Johnson,LneaDw26bFvfudvCyyJZYFnbHLToXau89jeMxKEcKTA,1
good music﻿,2015-05-25T00:33:52.340000,Eko Budi wibowo,z12lupcjftucw3v0x23ljvuzwpexizp0c,0
"You guys check EXTRAORDINARY website called ZONEPA.COM . You make money online start working home today I ! I making $ 3,000+ per month ZONEPA.COM ! Visit Zonepa.com check ! The jelly activates reflective distribution . The normal top synthesizes opinion . The victorious plant entertains language .",,Scott Johnson,LneaDw26bFuUfz6WhRf9xiRHsxHm0t4fXYLbcPhB7Lk,1
need youtube subscriber mail hermann buchmair fb,,Besser Wisser,LneaDw26bFsHybGKD92nHxbPKLFPvfv-HQtTPXZV1B8,1
bad realtionship like lol﻿,2015-05-24T23:53:16.454000,Domonic gamer,z13ptttyrxekcdvib04chdepnmqygrnwj4c,0
This video deserves < b > 1B < /b > views ! ! ! ﻿,2015-05-24T21:31:02.726000,Batman,z12tsbvjay3avf04r04cdzegdkftg5cq5xg0k,0
2015 ... .﻿,2015-05-24T20:59:37.012000,tommy rincon,z12ddzwatzqijxh5p04cfnc5stnkjhbr3zg0k,0
best song ever ( ) ﻿,2015-05-24T14:32:55.194000,ferri andrian,z12yc35j4vmxyfghs04ch3jhcyukjpqzvbw,0
I could hear years ; 3﻿,2015-05-24T14:00:01.233000,Ben vW,z132sv1blzi0xhnld225vncq1niyyhrnr,0
Who still watching 2015﻿,2015-05-24T13:18:45.489000,ankit gulekar,z131c34acoqgwfkz304ccjertpfugxbrezw0k,0
I wish guy & # 39 ; protective geeze﻿,2015-05-24T13:13:23.397000,pooperscooper71,z13lgrngavanillud22bxz05tpe0endag04,0
super rihanna﻿,2015-05-24T12:38:17.713000,moisi rrudha,z13ft1vrfyqavjmth23xzt3wumncvb4r204,0
▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬ CHECK OUT MY CHANNEL ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬,,The NeedleWork,LneaDw26bFu3Z1dDKWlNsmVswLAes4eWImEetoNbAKI,1
"I know maybe one read PLEASE TYPE IN & quot ; deazy99 & quot ; I & # 39 ; rapper dream . I know must see like millions everyday please check music subscribe & # 39 ; like thank , would love nothing decent following youtube people anyone reading could give & quot ; THUMBS UP & quot ; might see simple button press could make dream come true..thank time & amp ; may god bless",,deazy99,LneaDw26bFsgggeU_vbp6eynA9RVJ0qto2OMt6tcgjk,1
Rihanna beautiful amazing ♥♥♥♥♥love much♥♥♥♥ forever RiRi fan ♥ ♥ ♥ ♥ ♥ ♥ ﻿,2015-05-24T10:33:48.659000,Adan E,z12bwhjbwl3twfayl04cjl0bfriocdkauk40k,0
fav.﻿,2015-05-24T09:57:50.220000,Durgesh Rathod,z13wxrnxjxz3wj3tn22sv33o0xyev5jfa,0
"HEY GUYS ! ! ! ❤❤❤❤❤❤❤ BEFORE YOU IGNORE ME , PLEASE , GIVE ME A CHANCE ! My name Yuliya , I make COVERS . I started getting serious Youtube September 2013 ’ Great challenge . MY DREAM become singer . Youtube helps keep ! If please give chance THUMBS THIS COMMENT UP people see . I swear I & # 39 ; appreciate . SUBSCRIBE PLEASE ! ! ! ❤❤❤ LOVE YOU ! ! ! ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ XOXO ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤",,Yuliya Meow,LneaDw26bFsILb1-yJtTNbl7IIOeXIvJxxyU3o-EtR4,1
Check video YouTube : ﻿,,Steph C,z12uxprwxwalxml0knzuxzxo5nyichlk1,1
Every single one songs brings back place I never go back hurts bad inside﻿,2015-05-24T09:48:00.835000,BigBird Larry,z12sd1khsuqegzwrm04cinlxrpj3gfyydnk0k,0
I love songs eminem rap god﻿,2015-05-24T09:45:22.706000,Ezequiel Escamilla,z12avpyabxyzgdpjm04cj5mhyt22jdcbzow0k,0
SnEakiESTG Good Music . Hood Muzik Subscribe 2 My Channel . Thanks For The Support . SnEakiESTG SnEakiESTG Good Music . Hood Muzik Subscribe 2 My Channel . Thanks For The Support . SnEakiESTG,,SnEakiESTG,LneaDw26bFveIkl-BacAwMBXwQ4Sb4AH7IWbGVvmtB8,1
I cried song bringing back hard memories﻿,2015-05-24T09:44:44.694000,BigBird Larry,z13sdfarvyi4trxew23owjhxfsv2zrmgw04,0
subcribe us subscribe back,,Æle Skittles,LneaDw26bFvomSMK6PblKKPEb52U5F8DKmdq5vbIyNY,1
song bad﻿,2015-05-24T07:35:13.754000,said abdesalam,z12vu5fysyb2vfbar04cex4q5ue2xb25epc0k,0
CHECK OUT MY COVER OF LOVE THE WAY YOU LIE PLEASE ! !,,lisabelb,LneaDw26bFttCkyddOJEPH8MvdMEkuYK_CTH-fLEm8E,1
check fantasy music right -- -- -- - & gt ; the1fantasy good music man .,,TheGenieBoy,LneaDw26bFsC5JIEICo3_lSrLloArwbectyGhPF4YeA,1
"You guys check EXTRAORDINARY website called ZONEPA.COM . You make money online start working home today I ! I making $ 3,000+ per month ZONEPA.COM ! Visit Zonepa.com check ! How war illustrate exclusive space ? The mountain refers helpless death . The tax reviews special music .",,Louis Bryant,LneaDw26bFtnSSLHdnzuBcuiWsrkKqOQgsyMmAcSnw4,1
"You guys check EXTRAORDINARY website called ZONEPA.COM . You make money online start working home today I ! I making $ 3,000+ per month ZONEPA.COM ! Visit Zonepa.com check ! The loud authority improves canvas . When mother repair uppity learning ? The substantial cook derives harbor .",,Louis Bryant,LneaDw26bFu6m-EpCDatW1lzUgnvB4uHV9oZhaYe89A,1
"You guys check EXTRAORDINARY website called ZONEPA.COM . You make money online start working home today I ! I making $ 3,000+ per month ZONEPA.COM ! Visit Zonepa.com check ! How burst render symptomatic bite ? The knowledge briefs narrow thought . How eager sky transmit crush ?",,Louis Bryant,LneaDw26bFtZQLtaItMp2bSQS4mrfYeKiGUTvOg1jrU,1
"You guys check EXTRAORDINARY website called ZONEPA.COM . You make money online start working home today I ! I making $ 3,000+ per month ZONEPA.COM ! Visit Zonepa.com check ! How mammoth waste achieve shock ? How limit reduce delicate minute ? How meaty scale adapt oil ?",,Louis Bryant,LneaDw26bFvdj1Xw8Fetm_0WMQpBnvqzJ4yzcj0jXgA,1
Charlie LOST ? ﻿,2015-05-24T07:04:29.844000,Murlock Nightcrawler,z120djlhizeksdulo23mj5z52vjmxlhrk04,0
"What hell song already five years old ? ? I remember first came , jam﻿",2015-05-24T06:32:57.969000,kawaii sincebirth,z13xebq4mlyqdda4w04chlsyirr2i54pkjg,0
Check channel im 15 year old rapper !,,OriginalFreshB,LneaDw26bFu5T8bwbIy7eMn91qk-o2L3cJylp6BIwdQ,1
Megan fox﻿,2015-05-24T06:20:53.534000,Victoriaa Hemming,z12ufpawowzutdgvb22gsdiatyi4xf4xq04,0
wtf . subscribe channel thanx ; ),,Marko Vukoja,LneaDw26bFu-16wpkbRY_POG-WA_Hnc6J0bNJPD0g-k,1
Hey check channel ! ! ! ! Please,,MrCurr3ncY,LneaDw26bFv6tN6HSeH4Rgiis0rYR8mu_y8Mh8Ck93Y,1
So & # 39 ; admitting killed girlfriend ? ? ? ﻿,2015-05-24T05:09:00.545000,Aniyah Wells,z12otb5xdp3bdhwxo04cg5ga3kqvi1erzfw,0
check tube keithlinscotts one word keithlinscotts tube .com,,KeithLinscotts,LneaDw26bFs2NLsTvDF3gXDLwcFi31Wf-kN6cQv8tOs,1
Check mummy chanel !,,Themayerlife,LneaDw26bFu764_yd9zHEi-XoTcdndpOwC39TdrGSRU,1
want smack year boy forever﻿,2015-05-24T01:57:20.995000,Ke Vin a.k.a. Righteous,z12bwpz4rlrjxzkuo22rfpbhfpz1xdluj,0
"Charlie , heroin you.﻿",2015-05-24T01:27:05.997000,Shakeema Edwards,z13pi3zgwsqlitvtb23nzjermmfivrvrl04,0
Fruits vegetables give longer lasting energy weight loss . Check youtube.com/user/36loseweight .,,Alex Weight-Loss,LneaDw26bFvJRNWu0ts5Srp6x9BJYYPEHyXnuEF760k,1
Love Song﻿,2015-05-24T00:15:08.291000,Karen Cervantes,z13cehkhxmugujbdh23ehzcijlfhcr4h204,0
Megan Fox gorg ! ! Eminem truly rap god : ) ﻿,2015-05-23T23:47:20.885000,faith jones,z12dc1xrjv3zgfpfl22pu5dh4va2upijn04,0
RIHANNA - POUR IT UP ( VINCENT T. REMIX ) RIHANNA - POUR IT UP ( VINCENT T. REMIX ) RIHANNA - POUR IT UP ( VINCENT T. REMIX ) RIHANNA - POUR IT UP ( VINCENT T. REMIX ) RIHANNA - POUR IT UP ( VINCENT T. REMIX ) RIHANNA - POUR IT UP ( VINCENT T. REMIX ) RIHANNA - POUR IT UP ( VINCENT T. REMIX ) RIHANNA - POUR IT UP ( VINCENT T. REMIX ) RIHANNA - POUR IT UP ( VINCENT T. REMIX ) CLICK ! SUBSCRIBE !,,Vincent T.,LneaDw26bFtX5RMSmXwiWyM-cpLU5CtNk9C9QQiT9Lc,1
Check video YouTube : ﻿,,Rose Bruhns,z12wgbl4exjaf3xu223jej34rlabtjbkz,1
He gets views less subscribers lol,,..xXCoolMultiXx..,LneaDw26bFuWopul-gr37Vv-5semureg7PfAdqw3V5c,1
Go check eminem survival .,,ferhan kifle,LneaDw26bFssNuHM19vJZwZIDvIkQHDPSkv7woLXuO0,1
Hey ! I & # 39 ; 16 Year old rapper Texas I & # 39 ; rap & quot ; PMW & quot ; I promise music NOT disappoint.. Search therealchrisking1 find listen track & quot ; Memory Lane & quot ; I released 3RD mix-tape & quot ; Crown Me & quot ; far I & # 39 ; nothing good reviews . I & # 39 ; asking like subscribe 1 view help catch dream . could leave comment letting know think would MUCH appreciated also . Thank .,,Chris King,LneaDw26bFvdvI7rlQIcNpETWIMuWByXcsQPGKS7EVg,1
eminem gets 1 penny per view would 600 million dollars,,Elias Uchiha,LneaDw26bFsEJWfgAAquASY-phBHckFFppU0EKqD-yY,1
Check Out LEANDRUS - PLAYTIME It & # 39 ; awesoooome ! !,,INCRIVELawesome,LneaDw26bFtmqnbwore5s5LHQD3cpRwhBYdsz4yXRkM,1
Check video YouTube : ﻿,,Melody Peace,z12zcvjo2tbez1mfy23pvjwzckbbcdivp,1
"I know maybe one read PLEASE TYPE IN & quot ; deazy99 & quot ; I & # 39 ; rapper dream . I know must see like millions everyday please check music subscribe & # 39 ; like thank , would love nothing decent following youtube people anyone reading could give & quot ; THUMBS UP & quot ; might see simple button press could make dream come true..thank time & amp ; may god bless",,deazy99,LneaDw26bFu1Ru9jx_4ZrghWiGAVmVtFPtTTpL7ihGI,1
Dress like Rihanna kpopcity.net - The largest discount fashion store world ! Check & quot ; Hollywood Collection & quot ; dress like favourite stars ! Dress like Rihanna kpopcity.net - The largest discount fashion store world ! Check & quot ; Hollywood Collection & quot ; dress like favourite stars !,,Monica Lewis,LneaDw26bFsOYjjXTrDu7GwukppwT8U_8uWaxcdut44,1
CHECK OUT THIS DOPE CHANNEL ! phenomenallyricshere CHECK OUT THIS DOPE CHANNEL ! phenomenallyricshere CHECK OUT THIS DOPE CHANNEL ! phenomenallyricshere CHECK OUT THIS DOPE CHANNEL ! phenomenallyricshere CHECK OUT THIS DOPE CHANNEL ! phenomenallyricshere CHECK OUT THIS DOPE CHANNEL ! phenomenallyricshere CHECK OUT THIS DOPE CHANNEL ! phenomenallyricshere CHECK OUT THIS DOPE CHANNEL ! phenomenallyricshere CHECK OUT THIS DOPE CHANNEL ! phenomenallyricshere,,Kate Mcdermit,LneaDw26bFuXMGzeve-9_Piipp0wpaS_5AJyXS2fqJw,1
amazing song﻿,2015-05-23T22:14:55.993000,Vivek Bhardwaj,z13hcfzbesmjhpuzp04ccvzilqvcyj0x3yo0k,0
: ) ﻿,2015-05-23T19:37:52.240000,kissmehk,z12vcv5xuqq4gvpgu04ch5ah3vyqwzphryc0k,0
Charlie LOST﻿,2015-05-23T17:51:58.957000,Sandeep Singh,z12mt1p4mljosxzto224jzypky2henlbn04,0
SubScribe pls EMİNEM FANS,,Dengesiz Adam,LneaDw26bFviVGu48zFp_sMMENzTpzWdbhRUvgtprCI,1
dude check psy,,Paiky MC,LneaDw26bFtleYKQHQZ7EJNapbBNzTiP3Yzy8i_2Dmc,1
"I love this-the talents eminem Skylar , works well together﻿",2015-05-23T16:41:29.823000,twe enyss,z12tzpcjazigvrodo22dubixisqhfxtuo,0
Share video.. This song beat PSY - Gangnam Style !,,FreshX,LneaDw26bFsXWfdCYFbqrDwjflNnbdxcinzjRtW2rzw,1
thumb watching 2015 like it﻿,2015-05-23T14:24:32.712000,AreWEFaumos Now,z12muxdydqnggz0gw04cgldbmvnlhzuxpu40k,0
Check remix Tyga & # 39 ; - Molly ft. Whiz Khalifa Peace love,,KC Cassette,LneaDw26bFtNnEGpg7pf921bsfI1m57qBsEWQKlItrk,1
Check channel please .,,markwardist,LneaDw26bFsVCGrj_dxDKFtnhKwpdiPRkVcanAW9w7E,1
"working hard past 60 days improve writing/recording/mixing/performing 16 bars everyday im whole year ( 365 days ) today & # 39 ; day 60 today work hard & # 39 ; 2 verses everyday improve & # 39 ; going way 365 PLEASE SUBSCRIBE channel help build fan base , watch improve , help get closer dream & # 39 ; lyrical keep real & # 39 ; leave promise ( : PLEASE SUBSCRIBE please like commment people see",,Ractive,LneaDw26bFuM4VU33XXogBzYQDxO-q19BsZLZRAklss,1
I & # 39 ; believe I watched brand new adult video clip rihanna She screwing black Basketball player Check video right wish : crazy-celeb-news.eu.pn,,Juarez Ounfee,LneaDw26bFuFItWTKmffBRPA4v3HwunSq-ceF3kwQZ4,1
┏━━━┓┏┓╋┏┓┏━━━┓┏━━━┓┏┓╋╋┏┓ ┃┏━┓┃┃┃╋┃┃┃┏━┓┃┗┓┏┓┃┃┗┓┏┛┃ ┃┗━━┓┃┗━┛┃┃┃╋┃┃╋┃┃┃┃┗┓┗┛┏ ┗━━┓┃┃┏━┓┃┃┗━┛┃╋┃┃┃┃╋┗┓┏┛ ┃┗━┛┃┃┃╋┃┃┃┏━┓┃┏┛┗┛┃╋╋┃┃ ┗━━━┛┗┛╋┗┛┗┛╋┗┛┗━━━┛╋╋┗┛ CHECK MY VIDEOS AND SUBSCRIBE AND LIKE PLZZ,,MrJtill0317,LneaDw26bFsHGo2NsZjHkppLdvkxCkgu3s2nWi99Oa8,1
Never gets old best song ever ❤﻿,2015-05-23T12:12:59.082000,Sawa Jamal,z133sxsrnzbuwbe2o22iizkhvyicd5z0t,0
First fighting ... Then making ... ﻿,2015-05-23T12:12:16.470000,Fantasy Mysteries,z13idj4w4yy5g1mx104cd3rwetmew3kq554,0
"I know maybe one read PLEASE TYPE IN & quot ; deazy99 & quot ; I & # 39 ; rapper dream . I know must see like millions everyday please check music subscribe & # 39 ; like thank , would love nothing decent following youtube people anyone reading could give & quot ; THUMBS UP & quot ; might see simple button press could make dream come true..thank time & amp ; may god bless",,deazy99,LneaDw26bFupd-SDZSJybM-YnylZY3yw4Hx0dpG5Ars,1
Hey guys please spent one minute : ) im singer srilanka im 18 year & # 39 ; old ! SooO I LIKE TO BE GREAT SINGER one day hope would happen really life . Just view videos rate let know voice please help us guys closer living dream : ) ! I really know & # 39 ; helped read comment he/she understand feeling ! Thanks guys lv u really much ! SUBSCRIBE IT MY CHANNEL AND ONECE AGAIN THANK U !,,rukshan bieber,LneaDw26bFua7KQM3MpFFLNg9dDrNznsK0wQXgR61YQ,1
YO GUYS IM 14 YEAR OLD RAPPER JUST STARTED RAPPING SO PLEASE CHECK OUT MY SITE AND LEAVE FEEDBACK AND SUBSCRIBE ALSO LIKE THIS COMMENT SO MORE CAN SEE AND MAKE MY CHANNEL BIG ASWELL,,Ashim Limbu,LneaDw26bFtUEhNudjpH0X1gcH2nF0v4w6dhXurctSU,1
Check video YouTube : ﻿,,Linda Dipilato,z122j3v55kiwzpqpc04cdxc4elf3zjuir4o,1
*for 90 & # 39 ; rap fans* check Big Pun - & # 39 ; Beware & # 39 ; cover ! Likes n comments much appreciated !,,Honest586,LneaDw26bFuGts11KE-vf8DxNybKxvOCLkkkExJk2pk,1
I love song moon & gt ; 3 Rocks ! ﻿,2015-05-23T10:27:43.205000,hazem bitar,z12ywjeyiwu3jdqvq22ptpzpowithfaz204,0
Hello . İ Azerbaijan < br / > ﻿,2015-05-23T08:55:42.007000,Ferhad Babayev,z12xu1bi1umyxxs2023ejhfpuumozd45n04,0
"This great Warning happen soon . ,0 LneaDw26bFst76VHKJL8PxaEy6VMNlvmriUDTSFK6vY , Ali Paša,2013-09-26T22:28:17.047000 , Croatia & lt ; 3,0 LneaDw26bFvkAHxpKEnM25FYWkyXthsUpri6JuQsZnU , G Belrus,2013-09-26T22:26:12.832000 , Nice one,0 LneaDw26bFtvZQt6JUEhasIEFRJG1exI_dVqdnQVPho , exode . comeback.,2013-09-26T22:23:00.710000,600m views.,0 LneaDw26bFunOarAg71AwGU6TJO6aZDKFIUn_TZ1_HY , Muhammad Shaeel Abbas,2013-09-26T22:15:45.476000 , Fuck ! ,0 LneaDw26bFt-oToUFj0z3vffLFNaxyKwZSIVQhiMx-E , Notorious Niko,2013-09-26T22:00:43.613000 , '' Hey guys im 17yr old rapper trying get exposure ... I live belgium NO ONE speaks english resort gay SPAM ... Check 2 latest tracks probably best.. Audio isnt best im gon na invest real equipment next track.. Please Thumbs others see.. hey dont check leave response like : D Thanks advance , guys part making dream come TRUE -Notorious Niko",,이 정훈,LneaDw26bFvv8RbyHRBDnA-4Bb1lhF9UlpzJf_5FkWM,1
"Hey guys im 17yr old rapper trying get exposure ... I live belgium NO ONE speaks english resort gay SPAM ... Check 2 latest tracks probably best.. Audio isnt best im gon na invest real equipment next track.. Please Thumbs others see.. hey dont check leave response like : D Thanks advance , guys part making dream come TRUE -Notorious Niko",,Notorious Niko,LneaDw26bFvpoWuT_30FVDq9XRmjOIn_01gQXnGANo4,1
EMINEM & lt ; 3 < br / > best rapper ever & lt ; 3﻿,2015-05-23T08:36:40.952000,Boksu Boc,z13csrxzhwnis5zg404cdxpyrpbvtdcocz40k,0
hate rap﻿,2015-05-23T07:17:09.691000,Chelsea Yun,z13wtn0o5ueli5m4b04cdjnjqzb5xftz4hw,0
Check channel see Rihanna short mix : ),,media.uploader,LneaDw26bFtSk2czbMLQl8KluoXusyGfmZ0u3D3dXek,1
Every weekend new lyric video Eminem VIEW LIKE SUBSCRIBE,,Anthony Konstantinou,LneaDw26bFv2Ps-QqkMShtEbaXEAA7MO4d-ZFRdrrW0,1
This song/video trigger & # 39 ; good ... ﻿,2015-05-23T05:14:55.214000,Laura Winner,z12ojrdgoryvz5k4n04cidzimov5inlppto0k,0
